,id,name
9790,fin6lm.2,"Sent or withdrew money from a bank or similar financial institution, less than once a month, men (% age 15+)"
9791,fin6lm.3,"Sent or withdrew money from a bank or similar financial institution, less than once a month, young (% ages 15-24)"
9792,fin6lm.4,"Sent or withdrew money from a bank or similar financial institution, less than once a month, older (% age 25+)"
9793,fin6lm.5,"Sent or withdrew money from a bank or similar financial institution, less than once a month, primary education or less (% age 15+)"
9794,fin6lm.6,"Sent or withdrew money from a bank or similar financial institution, less than once a month, secondary education or more (% age 15+)"
9795,fin6lm.7,"Sent or withdrew money from a bank or similar financial institution, less than once a month, poorest 40% (% age 15+)"
9796,fin6lm.8,"Sent or withdrew money from a bank or similar financial institution, less than once a month, richest 60% (% age 15+)"
9797,fin6lm.9,"Sent or withdrew money from a bank or similar financial institution, less than once a month, rural (% age 15+)"
9798,fin6m,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+) (% age 15+)"
9799,fin6m.1,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), women (% age 15+)"
9800,fin6m.10,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), urban (% age 15+)"
9801,fin6m.11,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), out of laborforce (% age 15+)"
9802,fin6m.12,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), in laborforce (% age 15+)"
9803,fin6m.2,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), men (% age 15+)"
9804,fin6m.3,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), young (% ages 15-24)"
9805,fin6m.4,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), older (% age 25+)"
9806,fin6m.5,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), primary education or less (% age 15+)"
9807,fin6m.6,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), secondary education or more (% age 15+)"
9808,fin6m.7,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), poorest 40% (% age 15+)"
9809,fin6m.8,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), richest 60% (% age 15+)"
9810,fin6m.9,"Sent or withdrew money from a bank or similar financial institution, monthly (%,  age 15+), rural (% age 15+)"
9811,fin6m.s,"Sent or withdrew money from a bank or similar financial institution, monthly (% with a bank or similar financial institution account, age 15+)"
9812,fin6n,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+) (% age 15+)"
9813,fin6n.1,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), women (% age 15+)"
9814,fin6n.10,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), urban (% age 15+)"
9815,fin6n.11,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), out of laborforce (% age 15+)"
9816,fin6n.12,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), in laborforce (% age 15+)"
9817,fin6n.2,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), men (% age 15+)"
9818,fin6n.3,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), young (% ages 15-24)"
9819,fin6n.4,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), older (% age 25+)"
9820,fin6n.5,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), primary education or less (% age 15+)"
9821,fin6n.6,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), secondary education or more (% age 15+)"
9822,fin6n.7,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), poorest 40% (% age 15+)"
9823,fin6n.8,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), richest 60% (% age 15+)"
9824,fin6n.9,"Sent or withdrew money from a bank or similar financial institution, Never (%,  age 15+), rural (% age 15+)"
9825,fin6w,"Sent or withdrew money from a bank or similar financial institution, weekly  (% age 15+)"
9826,fin6w.1,"Sent or withdrew money from a bank or similar financial institution, weekly, women (% age 15+)"
9827,fin6w.10,"Sent or withdrew money from a bank or similar financial institution, weekly, urban (% age 15+)"
9828,fin6w.11,"Sent or withdrew money from a bank or similar financial institution, weekly, out of laborforce (% age 15+)"
9829,fin6w.12,"Sent or withdrew money from a bank or similar financial institution, weekly, in laborforce (% age 15+)"
9830,fin6w.2,"Sent or withdrew money from a bank or similar financial institution, weekly, men (% age 15+)"
9831,fin6w.3,"Sent or withdrew money from a bank or similar financial institution, weekly, young (% ages 15-24)"
9832,fin6w.4,"Sent or withdrew money from a bank or similar financial institution, weekly, older (% age 25+)"
9833,fin6w.5,"Sent or withdrew money from a bank or similar financial institution, weekly, primary education or less (% age 15+)"
9834,fin6w.6,"Sent or withdrew money from a bank or similar financial institution, weekly, secondary education or more (% age 15+)"
9835,fin6w.7,"Sent or withdrew money from a bank or similar financial institution, weekly, poorest 40% (% age 15+)"
9836,fin6w.8,"Sent or withdrew money from a bank or similar financial institution, weekly, richest 60% (% age 15+)"
9837,fin6w.9,"Sent or withdrew money from a bank or similar financial institution, weekly, rural (% age 15+)"
9838,fin6w.s,"Sent or withdrew money from bank or similar financial institution, weekly (% with a bank or similar financial institution account, age 15+)"
9839,fin7,Money put into or taken out of account  (% age 15+)
9840,fin7.1,"Money put into or taken out of account, women (% age 15+)"
9841,fin7.10,"Money put into or taken out of account, urban (% age 15+)"
9842,fin7.11,"Money put into or taken out of account, out of laborforce (% age 15+)"
9843,fin7.12,"Money put into or taken out of account, in laborforce (% age 15+)"
9844,fin7.2,"Money put into or taken out of account, men (% age 15+)"
9845,fin7.3,"Money put into or taken out of account, young (% ages 15-24)"
9846,fin7.4,"Money put into or taken out of account, older (% age 25+)"
9847,fin7.5,"Money put into or taken out of account, primary education or less (% age 15+)"
9848,fin7.6,"Money put into or taken out of account, secondary education or more (% age 15+)"
9849,fin7.7,"Money put into or taken out of account, poorest 40% (% age 15+)"
9850,fin7.8,"Money put into or taken out of account, richest 60% (% age 15+)"
9851,fin7.9,"Money put into or taken out of account, rural (% age 15+)"
9852,fin8,Store money in account  (% age 15+)
9853,fin8.1,"Store money in account, women (% age 15+)"
9854,fin8.10,"Store money in account, urban (% age 15+)"
9855,fin8.11,"Store money in account, out of laborforce (% age 15+)"
9856,fin8.12,"Store money in account, in laborforce (% age 15+)"
9857,fin8.2,"Store money in account, men (% age 15+)"
9858,fin8.3,"Store money in account, young (% ages 15-24)"
9859,fin8.4,"Store money in account, older (% age 25+)"
9860,fin8.5,"Store money in account, primary education or less (% age 15+)"
9861,fin8.6,"Store money in account, secondary education or more (% age 15+)"
9862,fin8.7,"Store money in account, poorest 40% (% age 15+)"
9863,fin8.8,"Store money in account, richest 60% (% age 15+)"
9864,fin8.9,"Store money in account, rural (% age 15+)"
9865,fin9a,Deposited money into a financial institution account 2 or more times a month (% age 15+)
9866,fin9a.1,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, women (% age 15+)"
9867,fin9a.10,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, urban (% age 15+)"
9868,fin9a.11,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, out of laborforce (% age 15+)"
9869,fin9a.12,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, in laborforce (% age 15+)"
9870,fin9a.2,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, men (% age 15+)"
9871,fin9a.3,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, young (% ages 15-24)"
9872,fin9a.4,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, older (% age 25+)"
9873,fin9a.5,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, primary education or less (% age 15+)"
9874,fin9a.6,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, secondary education or more (% age 15+)"
9875,fin9a.7,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, poorest 40% (% age 15+)"
9876,fin9a.8,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, richest 60% (% age 15+)"
9877,fin9a.9,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months, rural (% age 15+)"
9878,fin9a.s,"Deposited money into a financial institution account 2 or more times a month (% who had deposited money, age 15+)"
9879,fin9b,Used a mobile phone or the internet to check account balance (% age 15+)
9880,fin9b.1,"Used a mobile phone or the internet to check account balance, women (% age 15+)"
9881,fin9b.10,"Used a mobile phone or the internet to check account balance, urban (% age 15+)"
9882,fin9b.11,"Used a mobile phone or the internet to check account balance, out of laborforce (% age 15+)"
9883,fin9b.12,"Used a mobile phone or the internet to check account balance, in laborforce (% age 15+)"
9884,fin9b.2,"Used a mobile phone or the internet to check account balance, men (% age 15+)"
9885,fin9b.3,"Used a mobile phone or the internet to check account balance, young (% ages 15-24)"
9886,fin9b.4,"Used a mobile phone or the internet to check account balance, older (% age 25+)"
9887,fin9b.5,"Used a mobile phone or the internet to check account balance, primary education or less (% age 15+)"
9888,fin9b.6,"Used a mobile phone or the internet to check account balance, secondary education or more (% age 15+)"
9889,fin9b.7,"Used a mobile phone or the internet to check account balance, poorest 40% (% age 15+)"
9890,fin9b.8,"Used a mobile phone or the internet to check account balance, richest 60% (% age 15+)"
9891,fin9b.9,"Used a mobile phone or the internet to check account balance, rural (% age 15+)"
9892,fin9b.s,"Used a mobile phone or the internet to check account balance(% with a bank or similar financial institution account, age 15+)"
9893,fing2p,Received government payments  (% age 15+)
9894,fing2p.1,"Received government payments, women (% age 15+)"
9895,fing2p.10,"Received government payments, urban (% age 15+)"
9896,fing2p.11,"Received government payments, out of laborforce (% age 15+)"
9897,fing2p.12,"Received government payments, in laborforce (% age 15+)"
9898,fing2p.2,"Received government payments, men (% age 15+)"
9899,fing2p.3,"Received government payments, young (% ages 15-24)"
9900,fing2p.4,"Received government payments, older (% age 25+)"
9901,fing2p.5,"Received government payments, primary education or less (% age 15+)"
9902,fing2p.6,"Received government payments, secondary education or more (% age 15+)"
9903,fing2p.7,"Received government payments, poorest 40% (% age 15+)"
9904,fing2p.8,"Received government payments, richest 60% (% age 15+)"
9905,fing2p.9,"Received government payments, rural (% age 15+)"
9906,fing2p.acc,Received government payments: into an account  (% age 15+)
9907,fing2p.acc.1,"Received government payments: into an account, women (% age 15+)"
9908,fing2p.acc.10,"Received government payments: into an account, urban (% age 15+)"
9909,fing2p.acc.11,"Received government payments: into an account, out of laborforce (% age 15+)"
9910,fing2p.acc.12,"Received government payments: into an account, in laborforce (% age 15+)"
9911,fing2p.acc.2,"Received government payments: into an account, men (% age 15+)"
9912,fing2p.acc.3,"Received government payments: into an account, young (% ages 15-24)"
9913,fing2p.acc.4,"Received government payments: into an account, older (% age 25+)"
9914,fing2p.acc.5,"Received government payments: into an account, primary education or less (% age 15+)"
9915,fing2p.acc.6,"Received government payments: into an account, secondary education or more (% age 15+)"
9916,fing2p.acc.7,"Received government payments: into an account, poorest 40% (% age 15+)"
9917,fing2p.acc.8,"Received government payments: into an account, richest 60% (% age 15+)"
9918,fing2p.acc.9,"Received government payments: into an account, rural (% age 15+)"
9919,fing2p.acc.s,"Received government payments: into an account (% of government payment recipients, age 15+)"
9920,fing2p.card,Received government payments: to a card  (% age 15+)
9921,fing2p.card.1,"Received government payments: to a card, women (% age 15+)"
9922,fing2p.card.11,"Received government payments: to a card, out of laborforce (% age 15+)"
9923,fing2p.card.12,"Received government payments: to a card, in laborforce (% age 15+)"
9924,fing2p.card.2,"Received government payments: to a card, men (% age 15+)"
9925,fing2p.card.3,"Received government payments: to a card, young (% ages 15-24)"
9926,fing2p.card.4,"Received government payments: to a card, older (% age 25+)"
9927,fing2p.card.5,"Received government payments: to a card, primary education or less (% age 15+)"
9928,fing2p.card.6,"Received government payments: to a card, secondary education or more (% age 15+)"
9929,fing2p.card.7,"Received government payments: to a card, poorest 40% (% age 15+)"
9930,fing2p.card.8,"Received government payments: to a card, richest 60% (% age 15+)"
9931,fing2p.card.s,"Received government payments: to a card (% of government payment recipients, age 15+)"
9932,fing2p.cash,Received government payments: in cash only  (% age 15+)
9933,fing2p.cash.1,"Received government payments: in cash only, women (% age 15+)"
9934,fing2p.cash.10,"Received government payments: in cash only, urban (% age 15+)"
9935,fing2p.cash.11,"Received government payments: in cash only, out of laborforce (% age 15+)"
9936,fing2p.cash.12,"Received government payments: in cash only, in laborforce (% age 15+)"
9937,fing2p.cash.2,"Received government payments: in cash only, men (% age 15+)"
9938,fing2p.cash.3,"Received government payments: in cash only, young (% ages 15-24)"
9939,fing2p.cash.4,"Received government payments: in cash only, older (% age 25+)"
9940,fing2p.cash.5,"Received government payments: in cash only, primary education or less (% age 15+)"
9941,fing2p.cash.6,"Received government payments: in cash only, secondary education or more (% age 15+)"
9942,fing2p.cash.7,"Received government payments: in cash only, poorest 40% (% age 15+)"
9943,fing2p.cash.8,"Received government payments: in cash only, richest 60% (% age 15+)"
9944,fing2p.cash.9,"Received government payments: in cash only, rural (% age 15+)"
9945,fing2p.cash.s,"Received government payments: in cash only (% of government payment recipients, age 15+)"
9946,fing2p.fin,Received government payments: into a bank or similar financial institution account  (% age 15+)
9947,fing2p.fin.1,"Received government payments: into a bank or similar financial institution account, women (% age 15+)"
9948,fing2p.fin.10,"Received government payments: into a bank or similar financial institution account, urban (% age 15+)"
9949,fing2p.fin.11,"Received government payments: into a bank or similar financial institution account, out of laborforce (% age 15+)"
9950,fing2p.fin.12,"Received government payments: into a bank or similar financial institution account, in laborforce (% age 15+)"
9951,fing2p.fin.2,"Received government payments: into a bank or similar financial institution account, men (% age 15+)"
9952,fing2p.fin.3,"Received government payments: into a bank or similar financial institution account, young (% ages 15-24)"
9953,fing2p.fin.4,"Received government payments: into a bank or similar financial institution account, older (% age 25+)"
9954,fing2p.fin.5,"Received government payments: into a bank or similar financial institution account, primary education or less (% age 15+)"
9955,fing2p.fin.6,"Received government payments: into a bank or similar financial institution account, secondary education or more (% age 15+)"
9956,fing2p.fin.7,"Received government payments: into a bank or similar financial institution account, poorest 40% (% age 15+)"
9957,fing2p.fin.8,"Received government payments: into a bank or similar financial institution account, richest 60% (% age 15+)"
9958,fing2p.fin.9,"Received government payments: into a bank or similar financial institution account, rural (% age 15+)"
9959,fing2p.fin.s,"Received government payments: into a bank or similar financial institution account (% of government payment recipients, age 15+)"
9960,fing2p.mob,Received government payments: through a mobile phone  (% age 15+)
9961,fing2p.mob.1,"Received government payments: through a mobile phone, women (% age 15+)"
9962,fing2p.mob.10,"Received government payments: through a mobile phone, urban (% age 15+)"
9963,fing2p.mob.11,"Received government payments: through a mobile phone, out of laborforce (% age 15+)"
9964,fing2p.mob.12,"Received government payments: through a mobile phone, in laborforce (% age 15+)"
9965,fing2p.mob.2,"Received government payments: through a mobile phone, men (% age 15+)"
9966,fing2p.mob.3,"Received government payments: through a mobile phone, young (% ages 15-24)"
9967,fing2p.mob.4,"Received government payments: through a mobile phone, older (% age 25+)"
9968,fing2p.mob.5,"Received government payments: through a mobile phone, primary education or less (% age 15+)"
9969,fing2p.mob.6,"Received government payments: through a mobile phone, secondary education or more (% age 15+)"
9970,fing2p.mob.7,"Received government payments: through a mobile phone, poorest 40% (% age 15+)"
9971,fing2p.mob.8,"Received government payments: through a mobile phone, richest 60% (% age 15+)"
9972,fing2p.mob.9,"Received government payments: through a mobile phone, rural (% age 15+)"
9973,fing2p.mob.s,"Received government payments: through a mobile phone (% of government payment recipients, age 15+)"
9974,FM.ASC.DOMO.CN,"Claims on private sector, flow (current LCU)"
9975,FM.ASC.DOMS.CN,"Net domestic credit, flow (current LCU)"
9976,FM.ASC.DOMS.ZS,Net domestic credit as % of M2 (annual % change)
9977,FM.ASC.GOVT.CN,"Net domestic credit to government, flow (current LCU)"
9978,FM.ASC.GOVT.ZS,"Claims on governments, etc. as % of M2 (annual % change)"
9979,FM.ASC.NCGV.CN,"Claims on central government, flow (current LCU)"
9980,FM.ASC.NFGD.CN,"Total assets, flow (current LCU)"
9981,FM.ASC.NFRG.CN,"Net foreign assets, flow (current LCU)"
9982,FM.ASC.NFRG.ZS,Net foreign assets as % of M2 (annual % change)
9983,FM.ASC.OFFO.CN,"Claims on other official entities, flow (current LCU)"
9984,FM.ASC.OFIN.CN,"Claims on nonmonetary financial institutions, flow (current LCU)"
9985,FM.ASC.PRVT.ZS,Claims on private sector as % of M2 (annual % change)
9986,FM.ASC.TOTP.CN,"Claims on private sector and other financial institutions, flow (current LCU)"
9987,FM.AST.CGOV.ZG.M3,Claims on central government (annual growth as % of broad money)
9988,FM.AST.DOMO.CN,"Net domestic credit to private sector, stock (current LCU)"
9989,FM.AST.DOMO.ZG.M3,Claims on other sectors of the domestic economy (annual growth as % of broad money)
9990,FM.AST.DOMS.CN,Net domestic credit (current LCU)
9991,FM.AST.GOVT.CN,Claims on governments and other public entities (current LCU)
9992,FM.AST.GOVT.CN.ZS,Claims on governments and other public entities (% of GDP)
9993,FM.AST.GOVT.ZG.M2,"Claims on governments, etc. (annual growth as % of M2)"
9994,FM.AST.NCGV.CN,Claims on central government (current LCU)
9995,FM.AST.NFGD.CN,Total assets (current LCU)
9996,FM.AST.NFRG.CD,Net foreign assets (current US$)
9997,FM.AST.NFRG.CN,Net foreign assets (current LCU)
9998,FM.AST.OFFO.CN,"Net domestic credit to other official entities, stock (current LCU)"
9999,FM.AST.OFIN.CN,"Net domestic credit to other private financial institutions, stock (current LCU)"
10000,FM.AST.PRVT.CN,Banking survey: claims on private sector (net) (current LCU)
10001,FM.AST.PRVT.GD.ZS,Monetary Sector credit to private sector (% GDP)
10002,FM.AST.PRVT.ZG.M2,Claims on private sector (annual growth as % of M2)
10003,FM.AST.PRVT.ZG.M3,Claims on private sector (annual growth as % of broad money)
10004,FM.AST.PUBL.CN,Claims on governments and other public entities (current LCU)
10005,FM.AST.PUBL.ZG.M2,"Claims on governments, etc. (annual growth as % of M2)"
10006,FM.AST.TOTP.CN,"Net domestic credit to rest of economy, stock (current LCU)"
10007,FM.LBC.MQMY.CN,"Money and quasi money (M2), flow (current LCU)"
10008,FM.LBC.XMQM.CN,"Other liabilities excluding M2, flow (current LCU)"
10009,FM.LBL.BMNY.CN,Broad money (current LCU)
10010,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP)
10011,FM.LBL.BMNY.IR.ZS,Broad money to total reserves ratio
10012,FM.LBL.BMNY.ZG,Broad money growth (annual %)
10013,FM.LBL.DDPT.CN,Demand Deposits (local)
10014,FM.LBL.MONY.CN,Money (current LCU)
10015,FM.LBL.MQMY.CN,Money and quasi money (M2) (current LCU)
10016,FM.LBL.MQMY.CN.WB,"Money Supply, Broadly Defined (local)"
10017,FM.LBL.MQMY.GD.ZS,Money and quasi money (M2) as % of GDP
10018,FM.LBL.MQMY.GDP.ZS,Money and quasi money (M2) as % of GDP
10019,FM.LBL.MQMY.IR.ZS,Money and quasi money (M2) to total reserves ratio
10020,FM.LBL.MQMY.XD,Income velocity of money (GDP/M2)
10021,FM.LBL.MQMY.ZG,Money and quasi money growth (annual %)
10022,FM.LBL.NBNK.CN,Currency Ouside Banks (local)
10023,FM.LBL.QMNY.CN,Quasi money (current LCU)
10024,FM.LBL.QMNY.CN.WB,Quasi-Monetary Liabilities (local)
10025,FM.LBL.QMNY.GDP.ZS,Quasi-liquid liabilities (% of GDP)
10026,FM.LBL.SEIG.GDP.ZS,Seignorage (% of GDP)
10027,FM.LBL.XMQM.CN,Other liabilities excluding M2 (current LCU)
10028,FN.CRED.AGR.TOTL,"Total Credit by Sector: Agriculture (province level, in IDR Million)"
10029,FN.CRED.BUS.TOTL,"Total Credit by Sector: Business (province level, in IDR Million)"
10030,FN.CRED.CNSP.TOTL,"Total Credit by Utilization: Consumption (province level, in IDR Million)"
10031,FN.CRED.CNST.TOTL,"Total Credit by Sector: Construction (province level, in IDR Million)"
10032,FN.CRED.INVS.TOTL,"Total credit by Utilization: Investment (province level, in IDR Million)"
10033,FN.CRED.MINQ.TOTL,"Total Credit by Sector: Mining and Quarrying (province level, in IDR Million)"
10034,FN.CRED.MNF.TOTL,"Total Credit by Sector: Manufacture (province level, in IDR Million)"
10035,FN.CRED.SRV.OTHR.TOTL,"Total Credit by Sector: Other Services (province level, in IDR Million)"
10036,FN.CRED.SRV.SOCL.TOTL,"Total Credit by Sector: Social Services (province level, in IDR Million)"
10037,FN.CRED.TRAD.TOTL,"Total Credit by Sector: Trade (province level, in IDR Million)"
10038,FN.CRED.TRAN.TOTL,"Total Credit by Sector: Transportation (province level, in IDR Million)"
10039,FN.CRED.UTL.TOTL,"Total Credit by Sector: Utilities (province level, in IDR Million)"
10040,FN.CRED.WCAP.TOTL,"Total Credit by Utilization: Working Capital (province level, in IDR Million)"
10041,FN.DPST.TOTL,"Total Deposits (province level, in IDR Million)"
10042,FN.INR.CBIR,Central bank intervention rate (%)
10043,FN.LOAN.CBK.TOTL,"Total Commercial and Rural Banks Loans Rupiah and Foreign Currency (province level, in IDR Million)"
10044,FP.CPI.TOTL,Consumer price index (2010 = 100)
10045,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)"
10046,FP.FPI.TOTL,Food price index (2000 = 100)
10047,FP.FPI.TOTL.ZG,"Inflation, food prices (annual %)"
10048,FP.WPI.TOTL,Wholesale price index (2010 = 100)
10049,FP.WPI.TOTL.ZG,"Inflation, wholesale prices (annual %)"
10050,fplm_al_alot_dfcl_1529,Women with family planning needs met (% of women aged 15 to 29 years with disability i.e. at least a lot of functional difficulty)
10051,fplm_al_alot_dfcl_3044,Women with family planning needs met (% of women aged 30 to 44 years with disability i.e. at least a lot of functional difficulty)
10052,fplm_al_alot_dfcl_all,Women with family planning needs met (% of women with disability i.e. at least a lot of functional difficulty)
10053,fplm_al_alot_dfcl_rur,Women with family planning needs met (% of women living in rural areas with disability i.e. at least a lot of functional difficulty)
10054,fplm_al_alot_dfcl_urb,Women with family planning needs met (% of women living in urban areas with disability i.e. at least a lot of functional difficulty)
10055,fplm_any_dfcl_1529,Women with family planning needs met (% of women aged 15 to 29 years with any degree of functional difficulty)
10056,fplm_any_dfcl_3044,Women with family planning needs met (% of women aged 30 to 44 years with any degree of functional difficulty)
10057,fplm_any_dfcl_all,Women with family planning needs met (% of women with any degree of functional difficulty)
10058,fplm_any_dfcl_cogn_all,Women with family planning needs met (% of women with any degree of cognitive difficulty)
10059,fplm_any_dfcl_comm_all,Women with family planning needs met (% of women with any degree of communication difficulty)
10060,fplm_any_dfcl_hearing_all,Women with family planning needs met (% of women with any degree of hearing difficulty)
10061,fplm_any_dfcl_mobile_all,Women with family planning needs met (% of women with any degree of mobility difficulty)
10062,fplm_any_dfcl_rur,Women with family planning needs met (% of women living in rural areas with any degree of functional difficulty)
10063,fplm_any_dfcl_seeing_all,Women with family planning needs met (% of women with any degree of seeing difficulty)
10064,fplm_any_dfcl_selfcare_all,Women with family planning needs met (% of women with any degree of selfcare difficulty)
10065,fplm_any_dfcl_urb,Women with family planning needs met (% of women living in urban areas with any degree of functional difficulty)
10066,fplm_none_dfcl_1529,Women with family planning needs met (% of women aged 15 to 29 years with no functional difficulty)
10067,fplm_none_dfcl_3044,Women with family planning needs met (% of women aged 30 to 44 years with no functional difficulty)
10068,fplm_none_dfcl_all,Women with family planning needs met (% of women with no functional difficulty)
10069,fplm_none_dfcl_rur,Women with family planning needs met (% of women living in rural areas with no functional difficulty)
10070,fplm_none_dfcl_urb,Women with family planning needs met (% of women living in urban areas with no functional difficulty)
10071,fplm_nosome_dfcl_1529,Women with family planning needs met (% of women aged 15 to 29 years with none or some degree of functional difficulty)
10072,fplm_nosome_dfcl_3044,Women with family planning needs met (% of women aged 30 to 44 years with none or some degree of functional difficulty)
10073,fplm_nosome_dfcl_all,Women with family planning needs met (% of women with none or some degree of functional difficulty)
10074,fplm_nosome_dfcl_rur,Women with family planning needs met (% of women living in rural areas with none or some degree of functional difficulty)
10075,fplm_nosome_dfcl_urb,Women with family planning needs met (% of women living in urban areas with none or some degree of functional difficulty)
10076,fplm_some_dfcl_1529,Women with family planning needs met (% of women aged 15 to 29 years with some degree of functional difficulty)
10077,fplm_some_dfcl_3044,Women with family planning needs met (% of women aged 30 to 44 years with some degree of functional difficulty)
10078,fplm_some_dfcl_all,Women with family planning needs met (% of women with some degree of functional difficulty)
10079,fplm_some_dfcl_rur,Women with family planning needs met (% of women living in rural areas with some degree of functional difficulty)
10080,fplm_some_dfcl_urb,Women with family planning needs met (% of women living in urban areas with some degree of functional difficulty)
10081,FR.INR.DPST,Deposit interest rate (%)
10082,FR.INR.DPST.DP,Real deposit interest rate (%)
10083,FR.INR.GBND,Bond interest rate (%)
10084,FR.INR.IMPL,"International interest rate, implicit (%)"
10085,FR.INR.LEND,Lending interest rate (%)
10086,FR.INR.LEND.DPST.DF,Interest rate spread (lending rate minus deposit)
10087,FR.INR.LEND.LIBOR3.DF,Interest rate spread (lending rate minus LIBOR)
10088,FR.INR.LNDP,"Interest rate spread (lending rate minus deposit rate, %)"
10089,FR.INR.LNLB,"Interest rate spread (lending rate minus LIBOR, %)"
10090,FR.INR.MMKT,Money market rate (%)
10091,FR.INR.RINR,Real interest rate (%)
10092,FR.INR.RISK,"Risk premium on lending (lending rate minus treasury bill rate, %)"
10093,FR.INR.TDPT,Time deposits interest rate (%)
10094,FR.INR.TDPT.RL,Real interest on time deposit (%)
10095,FR.INR.USA.LIBOR3,LIBOR rate (%)
10096,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)"
10097,FS.AST.DOMO.GD.ZS,Claims on other sectors of the domestic economy (% of GDP)
10098,FS.AST.DOMS.GD.ZS,Domestic credit provided by financial sector (% of GDP)
10099,FS.AST.DTOT.ZS,Domestic credit provided by banking sector (% of GDP)
10100,FS.AST.PRVT.CN,Banking survey: claims on private sector (current LCU)
10101,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP)
10102,FS.AST.PRVT.GDP.ZS,Credit to private sector (% of GDP)
10103,FS.LBL.LIQU.GD.ZS,Liquid liabilities (M3) as % of GDP
10104,FS.LBL.LIQU.GDP.ZS,Liquid liabilities (M3) as % of GDP
10105,FS.LBL.QLIQ.GD.ZS,Quasi-liquid liabilities (% of GDP)
10106,FS.XPC.DDPT.CN,Demand deposits (current LCU)
10107,FS.XPC.TDPT.CN,Time deposits (current LCU)
10108,FX.OWN.TOTL.40.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)"
10109,FX.OWN.TOTL.60.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)"
10110,FX.OWN.TOTL.FE.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)"
10111,FX.OWN.TOTL.MA.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)"
10112,FX.OWN.TOTL.OL.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)"
10113,FX.OWN.TOTL.PL.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)"
10114,FX.OWN.TOTL.SO.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)"
10115,FX.OWN.TOTL.YG.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)"
10116,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)
10117,g20.any,Made or received a digital payment  (% age 15+)
10118,g20.any.1,"Made or received a digital payment, women (% age 15+)"
10119,g20.any.10,"Made or received a digital payment, urban (% age 15+)"
10120,g20.any.11,"Made or received a digital payment, out of laborforce (% age 15+)"
10121,g20.any.12,"Made or received a digital payment, in laborforce (% age 15+)"
10122,g20.any.2,"Made or received a digital payment, men (% age 15+)"
